id,host_id,host_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,availability_30,number_of_reviews,review_scores_rating,zip
42098504,306295899,11.0,Chelsea,40.74585,-73.99150999999998,Shared room in rental unit,Shared room,2,1.0,2.0,$73.00,3,3,36,4.56,10119
42016973,20196756,1.0,Hell's Kitchen,40.76036,-73.99942,Entire condo,Entire home/apt,4,1.0,2.0,$350.00,5,2,2,4.5,10036
41890621,223426581,2.0,Chelsea,40.74531,-74.00511999999998,Entire rental unit,Entire home/apt,3,1.0,2.0,$399.00,2,0,15,4.93,10011
42099788,332644295,4.0,Wakefield,40.89014,-73.85801,Private room in home,Private room,4,1.0,2.0,$83.00,7,25,47,4.94,10466
41893558,154741428,1.0,Harlem,40.82188,-73.95719,Entire rental unit,Entire home/apt,8,4.0,4.0,$469.00,30,30,1,5.0,10031
42099961,332644295,4.0,Wakefield,40.88986,-73.85775,Private room in home,Private room,2,1.0,1.0,$73.00,7,25,46,4.89,10466
42020878,106317729,1.0,Upper East Side,40.77517,-73.9456,Entire rental unit,Entire home/apt,3,1.0,2.0,$285.00,2,6,44,4.95,10028
42100414,159494837,1.0,Far Rockaway,40.59894,-73.75657,Private room in home,Private room,3,2.0,2.0,$78.00,1,0,25,4.84,11691
41895103,23772724,59.0,Upper East Side,40.78117,-73.94655999999998,Entire rental unit,Entire home/apt,4,2.0,3.0,$275.00,30,1,2,3.5,10128
41899401,275996876,4.0,Bay Ridge,40.62566,-74.01968000000002,Shared room in home,Shared room,1,1.0,1.0,$55.00,30,0,1,1.0,11209
42022710,327105042,1.0,Bedford-Stuyvesant,40.69218,-73.94836,Private room in rental unit,Private room,3,1.0,2.0,$51.00,30,0,1,5.0,11206
41900007,29358602,4.0,Harlem,40.80746,-73.94989,Entire rental unit,Entire home/apt,4,2.0,2.0,$180.00,1,0,163,4.48,10026
42106453,137358866,119.0,Woodside,40.74468,-73.90795,Private room in rental unit,Private room,2,1.0,1.0,$111.00,30,0,6,4.67,11377
42108441,143979755,2.0,Pelham Gardens,40.86272,-73.84563,Entire townhouse,Entire home/apt,8,1.0,4.0,$75.00,1,0,9,4.44,10469
42022909,16050180,1.0,East Harlem,40.79705,-73.93374,Private room in condo,Private room,2,1.0,1.0,$160.00,2,6,5,5.0,10035
42023090,333026020,1.0,Ridgewood,40.70136,-73.90122,Entire rental unit,Entire home/apt,4,2.0,2.0,$150.00,3,2,17,5.0,11385
41907518,45440805,2.0,Bedford-Stuyvesant,40.69213,-73.93788,Private room in rental unit,Private room,2,1.0,1.0,$39.00,2,0,5,5.0,11221
42110436,326205628,2.0,Harlem,40.82055,-73.95465,Private room in rental unit,Private room,2,1.0,2.0,$80.00,30,29,3,4.33,10031
42112694,163362268,6.0,Gramercy,40.73383,-73.98501999999998,Room in boutique hotel,Private room,1,1.0,1.0,$59.00,30,6,1,3.0,10003
42023288,1356573,1.0,Inwood,40.86116,-73.93006,Entire rental unit,Entire home/apt,2,1.0,1.0,$165.00,30,29,1,5.0,10040
42024759,228420131,1.0,Windsor Terrace,40.65958,-73.98441,Entire rental unit,Entire home/apt,2,1.0,1.0,$125.00,7,0,9,4.88,11215
41908671,72110132,1.0,Williamsburg,40.71881,-73.96339,Entire rental unit,Entire home/apt,2,1.0,1.0,$200.00,30,0,2,5.0,11249
42113651,120343382,1.0,Harlem,40.8024,-73.94819,Entire rental unit,Entire home/apt,4,2.0,2.0,$200.00,30,0,1,0.0,10026
42120317,256748856,1.0,Bedford-Stuyvesant,40.68972,-73.93183,Private room in rental unit,Private room,2,1.0,1.0,$35.00,30,0,1,5.0,11221
42030455,333057838,9.0,Flatlands,40.63273,-73.92165,Entire rental unit,Entire home/apt,4,2.0,2.0,$495.00,1,30,11,4.91,11236
42033943,192383231,2.0,Melrose,40.82048,-73.91592,Private room in rental unit,Private room,1,1.0,1.0,$44.00,30,0,1,5.0,10451
41909568,331402258,1.0,Flatbush,40.64652,-73.95631,Entire rental unit,Entire home/apt,5,3.0,3.0,$207.00,3,14,7,5.0,11226
42128082,281692056,1.0,Concourse Village,40.83442,-73.91494,Private room in rental unit,Private room,2,1.0,2.0,$60.00,30,0,2,5.0,10456
42132039,247463087,1.0,East Village,40.72436,-73.98241,Entire loft,Entire home/apt,5,2.0,3.0,$550.00,30,0,2,5.0,10009
41914819,3751841,2.0,Midtown,40.75544,-73.96321,Entire rental unit,Entire home/apt,2,1.0,1.0,$165.00,30,0,3,5.0,10022
41915323,17530762,1.0,Williamsburg,40.70727,-73.95185,Entire loft,Entire home/apt,5,2.0,2.0,$200.00,5,0,2,5.0,11211
42043698,117661879,1.0,Midtown,40.76344,-73.97842,Entire rental unit,Entire home/apt,2,1.0,2.0,$170.00,10,2,11,5.0,10103
42133129,4136824,1.0,Kensington,40.64299000000001,-73.98101,Private room in rental unit,Private room,2,1.0,1.0,$34.00,1,0,5,5.0,11218
41915430,42121413,3.0,East Flatbush,40.6438,-73.94973,Entire home,Entire home/apt,7,2.0,3.0,$200.00,28,2,19,4.63,11226
42045073,22003269,2.0,Hell's Kitchen,40.76131,-73.99148000000002,Private room in rental unit,Private room,1,1.0,1.0,$120.00,1,0,1,0.0,10036
42046105,14719992,4.0,Cypress Hills,40.67872,-73.89036999999998,Private room in home,Private room,2,1.0,1.0,$22.00,30,0,1,5.0,11207
42049436,333012251,1.0,East New York,40.67641,-73.8824,Entire guesthouse,Entire home/apt,6,3.0,4.0,$184.00,15,1,13,4.92,11208
42137211,41834661,1.0,Kips Bay,40.73938,-73.98387,Entire rental unit,Entire home/apt,2,1.0,1.0,$250.00,30,6,3,4.67,10010
42137790,326036796,1.0,Kew Gardens Hills,40.72708,-73.829,Entire rental unit,Entire home/apt,4,1.0,1.0,$120.00,7,5,2,5.0,11367
41922570,137358866,119.0,Woodside,40.74674,-73.90876999999998,Private room in rental unit,Private room,2,1.0,1.0,$119.00,30,0,3,4.67,11377
41928437,3020145,2.0,SoHo,40.72521,-74.00275,Private room in bed and breakfast,Private room,1,1.0,1.0,$129.00,3,0,2,5.0,10012
42141925,334383362,4.0,Bedford-Stuyvesant,40.69398,-73.93283000000002,Shared room in rental unit,Shared room,2,1.0,2.0,$40.00,90,19,3,4.33,11221
42058731,11866840,2.0,Williamsburg,40.71638,-73.94136999999998,Private room in rental unit,Private room,1,1.0,1.0,$62.00,14,3,23,4.83,11211
41929962,331603166,2.0,East Harlem,40.79723,-73.94842,Private room in rental unit,Private room,2,1.0,1.0,$116.00,1,13,7,4.57,10029
42142538,4270399,1.0,Fort Greene,40.69228,-73.97265,Entire rental unit,Entire home/apt,5,3.0,4.0,$250.00,2,0,5,5.0,11205
42151482,44152990,2.0,Greenpoint,40.73448,-73.95943,Entire rental unit,Entire home/apt,4,2.0,2.0,$140.00,7,0,4,4.75,11222
41930976,331603166,2.0,East Harlem,40.79728,-73.94868000000002,Private room in rental unit,Private room,2,1.0,1.0,$106.00,1,13,43,4.3,10029
41931081,244734699,1.0,Williamsburg,40.71038,-73.95172,Private room in home,Private room,2,1.0,1.0,$150.00,6,6,3,5.0,11211
42153254,334495442,2.0,Bushwick,40.68842,-73.91431,Private room in rental unit,Private room,2,1.0,1.0,$102.00,1,12,115,4.84,11221
41933554,49481890,3.0,Washington Heights,40.83741,-73.94554000000002,Private room in rental unit,Private room,2,1.0,1.0,$69.00,5,2,51,4.94,10032
42153536,293871619,1.0,Lower East Side,40.71855,-73.98755,Private room in rental unit,Private room,2,1.0,1.0,$119.00,3,7,60,4.63,10002
42154630,334500807,1.0,Bedford-Stuyvesant,40.68386,-73.95246,Entire rental unit,Entire home/apt,4,2.0,2.0,$182.00,2,3,68,4.79,11216
42156206,17380286,1.0,Greenwich Village,40.72823,-74.0013,Entire rental unit,Entire home/apt,2,1.0,1.0,$200.00,5,0,1,5.0,10012
42067285,113295877,3.0,New Brighton,40.63651,-74.08917,Private room in rental unit,Private room,2,1.0,1.0,$56.00,3,0,24,4.58,10301
42156917,322305644,5.0,Bedford-Stuyvesant,40.68299,-73.91391999999998,Shared room in home,Shared room,1,1.0,1.0,$40.00,2,0,17,4.82,11233
42157672,334567920,1.0,Howard Beach,40.66296,-73.83533,Entire home,Entire home/apt,2,1.0,1.0,$132.00,2,0,6,4.83,11414
42158612,334592074,2.0,Flatbush,40.64118,-73.95231,Private room in townhouse,Private room,1,1.0,1.0,$60.00,2,3,19,5.0,11226
42076501,246481831,1.0,Ozone Park,40.6822,-73.83824,Entire rental unit,Entire home/apt,2,1.0,2.0,$139.00,2,4,38,4.61,11417
41939842,331591329,3.0,Hell's Kitchen,40.75999,-73.99538000000003,Entire rental unit,Entire home/apt,4,1.0,1.0,$185.00,30,0,3,3.33,10036
41940305,172894027,2.0,Harlem,40.82208,-73.93799,Entire rental unit,Entire home/apt,5,2.0,3.0,$176.00,3,6,52,4.62,10039
42160136,334611519,22.0,Elmhurst,40.73812,-73.88313000000002,Entire rental unit,Entire home/apt,6,2.0,3.0,$144.00,1,2,111,4.64,11373
42082740,113723310,67.0,Upper East Side,40.78569,-73.95084,Entire rental unit,Entire home/apt,5,2.0,2.0,$345.00,30,7,3,4.67,10128
42083453,70672205,1.0,Canarsie,40.63928,-73.91131,Entire rental unit,Entire home/apt,4,2.0,2.0,$153.00,2,16,21,4.29,11236
41940501,331846889,1.0,Harlem,40.82818,-73.94152,Private room in rental unit,Private room,1,1.0,1.0,$85.00,3,2,11,4.73,10039
42169326,47924569,1.0,East Flatbush,40.64809,-73.93217,Entire rental unit,Entire home/apt,4,2.0,3.0,$111.00,5,11,20,4.25,11203
41940576,331591329,3.0,Hell's Kitchen,40.76076,-73.99511,Entire rental unit,Entire home/apt,4,1.0,1.0,$185.00,30,0,2,3.0,10036
42174032,162021586,3.0,Elmhurst,40.74829,-73.87491999999997,Private room in home,Private room,2,1.0,1.0,$70.00,3,5,58,4.57,11372
42088954,333256736,5.0,Canarsie,40.63704,-73.90921,Private room in home,Private room,2,1.0,1.0,$72.00,2,20,43,4.7,11236
42435000,227629764,1.0,Carroll Gardens,40.68538,-73.99329,Entire rental unit,Entire home/apt,8,4.0,4.0,$249.00,30,0,1,5.0,11201
42174432,1096771,1.0,East Village,40.72655,-73.98164,Entire rental unit,Entire home/apt,4,2.0,1.0,$300.00,3,0,1,5.0,10009
42435649,289129604,6.0,Jackson Heights,40.75339,-73.87009,Private room in home,Private room,2,1.0,1.0,$98.00,4,10,47,4.98,11369
42436819,16466962,1.0,Prospect Heights,40.67921,-73.96423,Entire rental unit,Entire home/apt,6,2.0,2.0,$50.00,30,0,2,4.0,11238
42182167,294428595,15.0,Sunset Park,40.64542,-74.00641,Private room in home,Private room,2,1.0,1.0,$70.00,1,15,43,4.33,11220
42182416,294428595,15.0,Sunset Park,40.64329,-74.00626,Private room in home,Private room,2,1.0,1.0,$70.00,1,13,24,4.5,11220
42439366,75981937,6.0,Astoria,40.76194,-73.92204,Entire rental unit,Entire home/apt,2,1.0,3.0,$115.00,29,6,7,4.71,11103
42182460,294428595,15.0,Sunset Park,40.64494000000001,-74.00678,Private room in home,Private room,2,1.0,1.0,$50.00,1,8,57,4.18,11220
42195148,162280872,188.0,Kips Bay,40.73903,-73.98068,Entire serviced apartment,Entire home/apt,4,1.0,2.0,$175.00,30,0,4,4.5,10010
42195727,169413988,6.0,Elmhurst,40.74193,-73.88844,Private room in home,Private room,2,1.0,1.0,$40.00,30,0,4,5.0,11373
42440198,337853119,1.0,Crown Heights,40.67266,-73.91323,Entire rental unit,Entire home/apt,5,2.0,2.0,$165.00,2,12,28,5.0,11233
42274546,321182575,1.0,Harlem,40.82649,-73.94434,Entire rental unit,Entire home/apt,8,2.0,5.0,$175.00,30,0,1,0.0,10031
42444354,23772724,59.0,Upper East Side,40.78559,-73.95286,Entire rental unit,Entire home/apt,4,2.0,3.0,$225.00,30,1,4,5.0,10128
42274866,43825948,2.0,Inwood,40.8691,-73.92575,Entire rental unit,Entire home/apt,2,1.0,1.0,$105.00,9,0,10,4.8,10034
42196666,3447539,2.0,Washington Heights,40.85034,-73.93760999999998,Private room in rental unit,Private room,2,1.0,1.0,$69.00,30,0,4,5.0,10033
42446225,4461031,1.0,Prospect-Lefferts Gardens,40.66132,-73.96271999999998,Entire rental unit,Entire home/apt,2,1.0,1.0,$80.00,30,0,10,4.6,11225
42198552,66099031,3.0,West Village,40.73339,-74.00146,Entire home,Entire home/apt,6,3.0,4.0,"$1,242.00",5,20,83,4.78,10014
42282238,286632901,1.0,Jamaica,40.68052,-73.76536999999998,Entire home,Entire home/apt,2,1.0,1.0,$89.00,2,6,37,4.59,11434
42198593,291554896,1.0,Greenpoint,40.72509,-73.95321,Private room in rental unit,Private room,2,1.0,1.0,$95.00,4,0,10,4.9,11222
42202440,334591997,2.0,Hell's Kitchen,40.75374,-73.9926,Entire rental unit,Entire home/apt,8,3.0,3.0,$400.00,30,0,4,3.5,10018
42449656,308165996,4.0,Bushwick,40.699,-73.92639,Entire rental unit,Entire home/apt,2,1.0,1.0,$140.00,30,4,11,4.73,11237
42451008,23772724,59.0,Upper East Side,40.77415,-73.95534,Entire rental unit,Entire home/apt,4,2.0,3.0,$99.00,30,7,5,4.6,10075
42203409,335126650,1.0,Astoria,40.77263,-73.9266,Entire rental unit,Entire home/apt,4,1.0,2.0,$111.00,1,6,78,4.65,11102
42453983,18670647,1.0,Clinton Hill,40.68866,-73.96375,Entire rental unit,Entire home/apt,3,1.0,1.0,$125.00,5,0,15,4.8,11205
42205919,18825679,1.0,Williamsburg,40.71352,-73.94707,Entire rental unit,Entire home/apt,2,1.0,1.0,$135.00,3,0,2,5.0,11211
42207141,319061072,9.0,Bushwick,40.69745,-73.92809,Entire rental unit,Entire home/apt,2,1.0,1.0,$210.00,30,4,3,4.33,11221
42207528,169413988,6.0,Elmhurst,40.74331,-73.88896,Entire home,Entire home/apt,6,3.0,3.0,$100.00,30,0,2,4.5,11373
42289549,319061072,9.0,Bushwick,40.6985,-73.92798,Entire rental unit,Entire home/apt,2,1.0,1.0,$140.00,30,8,2,5.0,11221
42215206,193216321,1.0,Bushwick,40.69187,-73.9142,Entire townhouse,Entire home/apt,7,2.0,2.0,$275.00,2,3,20,5.0,11221
42289754,229853761,1.0,Kew Gardens Hills,40.72051,-73.81127,Private room in rental unit,Private room,1,1.0,1.0,$40.00,7,0,3,3.67,11439
42220178,224889039,1.0,Fordham,40.85988,-73.90284,Private room in home,Private room,1,1.0,1.0,$38.00,2,0,2,5.0,10468
42223418,313653397,1.0,Kips Bay,40.74344,-73.98012,Private room in rental unit,Private room,3,1.0,2.0,$110.00,30,0,1,5.0,10016
42289806,162251663,1.0,Sunset Park,40.66558,-73.99533000000002,Private room in townhouse,Private room,4,1.0,2.0,$53.00,2,2,68,4.63,11215
42303747,58453451,3.0,East New York,40.67286,-73.88812,Private room in home,Private room,1,1.0,2.0,$37.00,2,0,13,4.92,11207
42307209,58453451,3.0,East New York,40.67339000000001,-73.88723,Private room in home,Private room,1,1.0,2.0,$34.00,2,2,36,4.5,11207
42467234,181756,2.0,South Slope,40.66472,-73.98609,Entire home,Entire home/apt,3,2.0,2.0,$260.00,14,2,10,5.0,11215
42310158,15222883,1.0,Bedford-Stuyvesant,40.68618,-73.92154000000002,Entire rental unit,Entire home/apt,4,1.0,1.0,$154.00,1,4,25,4.96,11221
42312278,61042,14.0,East Harlem,40.79953,-73.94198,Private room in rental unit,Private room,2,1.0,1.0,$49.00,5,0,19,3.63,10029
42233148,125076766,1.0,Bushwick,40.70239531246389,-73.92187852256002,Private room in rental unit,Private room,1,1.0,1.0,$126.00,2,6,7,5.0,11237
42313819,268831865,1.0,Williamsburg,40.70974,-73.94164,Entire rental unit,Entire home/apt,5,2.0,2.0,$302.00,30,0,2,5.0,11211
42316455,336438781,1.0,Williamsburg,40.70878,-73.96338,Entire rental unit,Entire home/apt,6,2.0,3.0,$170.00,30,0,5,5.0,11249
42472632,38815234,3.0,Harlem,40.82734,-73.942,Private room in rental unit,Private room,2,1.0,1.0,$55.00,30,0,2,5.0,10039
42473749,17944053,6.0,Bushwick,40.6954,-73.91298,Entire rental unit,Entire home/apt,2,1.0,1.0,$99.00,30,6,7,4.71,11237
42327095,2320031,3.0,Lower East Side,40.71313,-73.98895999999998,Entire condo,Entire home/apt,6,2.0,2.0,$310.00,30,2,9,5.0,10002
42249744,39543399,2.0,Park Slope,40.67096,-73.97813000000002,Entire townhouse,Entire home/apt,6,4.0,4.0,$500.00,5,0,10,4.9,11238
42473796,338198692,1.0,Hell's Kitchen,40.76323,-73.98857,Entire rental unit,Entire home/apt,4,2.0,2.0,$345.00,30,0,14,4.71,10019
42475458,265620278,1.0,Astoria,40.7692,-73.92849,Private room in rental unit,Private room,3,1.0,2.0,$90.00,30,0,1,0.0,11102
42257616,332644295,4.0,Wakefield,40.89025,-73.85802,Private room in home,Private room,8,3.0,4.0,$299.00,7,25,1,5.0,10466
42327227,2320031,3.0,Lower East Side,40.71318,-73.98902,Entire condo,Entire home/apt,6,2.0,2.0,$325.00,30,0,8,5.0,10002
42331212,336581747,8.0,Midtown,40.75619,-73.96259,Entire rental unit,Entire home/apt,4,2.0,2.0,$340.00,30,21,2,5.0,10022
42332206,336581747,8.0,Midtown,40.75656,-73.96394000000002,Entire rental unit,Entire home/apt,6,2.0,2.0,$350.00,30,0,1,5.0,10022
42476362,81335,6.0,Upper West Side,40.78202,-73.97593,Entire rental unit,Entire home/apt,12,4.0,6.0,$285.00,30,7,13,4.85,10024
42332401,336581747,8.0,Midtown,40.75661,-73.96302,Entire rental unit,Entire home/apt,6,2.0,2.0,$323.00,30,21,1,5.0,10022
42333605,44781865,2.0,Williamsburg,40.70771,-73.94805,Private room in rental unit,Private room,2,1.0,1.0,$181.00,2,2,13,4.92,11211
42336485,9952523,2.0,Queens Village,40.728,-73.74948,Entire home,Entire home/apt,6,3.0,3.0,$236.00,3,0,27,4.48,11427
42579881,176950781,10.0,Theater District,40.7572,-73.98509,Entire rental unit,Entire home/apt,2,1.0,1.0,$480.00,7,28,26,4.85,10110
42337079,95331018,4.0,Harlem,40.80369,-73.9518,Entire rental unit,Entire home/apt,6,2.0,4.0,$95.00,110,0,7,5.0,10026
42338062,41329387,11.0,Harlem,40.80802,-73.95139,Entire rental unit,Entire home/apt,4,1.0,2.0,$197.00,3,1,104,4.96,10027
42343069,2269766,2.0,Kips Bay,40.74101,-73.98221,Entire rental unit,Entire home/apt,4,1.0,2.0,$120.00,30,0,7,5.0,10010
42344532,2269766,2.0,Kips Bay,40.74093,-73.98298,Entire rental unit,Entire home/apt,2,1.0,1.0,$100.00,30,0,1,5.0,10010
42356174,72497941,2.0,Baychester,40.87677,-73.84553000000002,Entire rental unit,Entire home/apt,4,2.0,2.0,$100.00,3,6,2,5.0,10469
42488076,16480700,17.0,Harlem,40.81903,-73.95314,Private room in rental unit,Private room,2,1.0,1.0,$181.00,1,11,4,3.5,10031
42584572,256878517,1.0,Crown Heights,40.6721,-73.93042,Entire townhouse,Entire home/apt,11,4.0,6.0,$510.00,1,13,185,4.82,11213
42360275,295247374,7.0,East Elmhurst,40.76183,-73.86871,Entire rental unit,Entire home/apt,11,3.0,7.0,$249.00,1,29,50,4.76,11369
42490046,57655724,3.0,Upper West Side,40.77989,-73.97948000000002,Entire rental unit,Entire home/apt,6,3.0,4.0,$828.00,3,7,89,4.88,10023
42361514,334376746,3.0,Upper West Side,40.7995,-73.95923,Private room in rental unit,Private room,1,1.0,1.0,$88.00,90,0,1,5.0,10026
42586385,19303369,243.0,Williamsburg,40.70472,-73.94185999999998,Private room in townhouse,Private room,2,1.0,1.0,$79.00,30,6,1,4.0,11206
42490385,336064553,4.0,Financial District,40.7061,-74.00724,Private room in condo,Private room,1,1.0,1.0,$65.00,30,0,1,5.0,10005
42362567,336953334,1.0,College Point,40.78148,-73.84857,Entire home,Entire home/apt,4,1.0,2.0,$69.00,30,0,10,4.7,11356
42494731,314325074,4.0,Laurelton,40.67348,-73.75094,Entire home,Entire home/apt,8,3.0,5.0,$164.00,4,8,47,4.81,11413
42377787,4375988,2.0,Prospect-Lefferts Gardens,40.65918,-73.95527,Private room in home,Private room,2,1.0,1.0,$95.00,7,0,4,5.0,11225
42495508,338412156,3.0,St. George,40.64578,-74.08509000000002,Entire rental unit,Entire home/apt,4,2.0,4.0,$150.00,3,24,23,4.61,10301
42587306,19303369,243.0,Williamsburg,40.70397,-73.94403,Private room in townhouse,Private room,2,1.0,1.0,$55.00,30,0,1,4.0,11206
42589705,163031343,3.0,Flushing,40.75762,-73.81478,Private room in home,Private room,2,1.0,1.0,$45.00,3,0,16,4.88,11355
42589996,163031343,3.0,Flushing,40.75753,-73.81286999999998,Private room in home,Private room,2,1.0,1.0,$60.00,3,0,8,4.63,11355
42497008,45425074,5.0,Stuyvesant Town,40.73281842642479,-73.97669194278761,Entire condo,Entire home/apt,3,1.0,2.0,$230.00,1,2,1,5.0,10009
42590105,163031343,3.0,Flushing,40.75745,-73.81402,Private room in home,Private room,2,1.0,1.0,$50.00,3,0,10,4.6,11355
42378243,337081866,1.0,Concourse,40.82607,-73.92744,Entire rental unit,Entire home/apt,4,1.0,1.0,$271.00,1,17,46,4.93,10451
42379175,337088173,1.0,East Flatbush,40.65479000000001,-73.92456,Private room in guest suite,Private room,2,1.0,1.0,$66.00,2,1,13,5.0,11203
42498442,19303369,243.0,Williamsburg,40.70473,-73.94256,Private room in townhouse,Private room,2,1.0,1.0,$59.00,30,25,2,4.5,11206
42602038,113723310,67.0,Kips Bay,40.74407,-73.9781,Entire rental unit,Entire home/apt,5,2.0,2.0,$335.00,30,0,8,4.75,10016
42608006,102886686,1.0,Long Island City,40.74659000000001,-73.95521,Entire condo,Entire home/apt,3,1.0,1.0,$180.00,10,0,4,5.0,11109
42609306,306295899,11.0,Midtown,40.74708,-73.98934,Shared room in rental unit,Shared room,2,1.0,2.0,$86.00,3,1,52,4.75,10119
42380644,11308947,3.0,Flatbush,40.65368,-73.96131,Private room in rental unit,Private room,2,1.0,1.0,$65.00,1,4,69,4.59,11226
42380790,197372149,3.0,Harlem,40.81528,-73.94842,Private room in rental unit,Private room,2,1.0,1.0,$101.00,1,10,212,4.78,10030
42507723,19258174,1.0,Crown Heights,40.67662,-73.92938000000002,Entire rental unit,Entire home/apt,8,3.0,4.0,$253.00,2,13,117,4.8,11233
42620528,299565154,1.0,Harlem,40.80686,-73.94846,Entire condo,Entire home/apt,4,2.0,2.0,$207.00,2,0,51,5.0,10026
42621078,186476960,1.0,Flatbush,40.64095,-73.96185,Private room in rental unit,Private room,1,1.0,1.0,$85.00,30,0,2,5.0,11226
42388432,162280872,188.0,Hell's Kitchen,40.7633,-73.99365,Entire serviced apartment,Entire home/apt,5,2.0,2.0,$150.00,30,5,6,5.0,10036
42389365,24191602,4.0,Williamsburg,40.70876,-73.96418,Entire rental unit,Entire home/apt,2,1.0,2.0,$115.00,30,0,24,4.67,11249
42514191,338498911,1.0,Canarsie,40.63451,-73.91169000000002,Entire rental unit,Entire home/apt,4,2.0,2.0,$121.00,2,15,63,4.62,11236
42622550,7652744,4.0,Midtown,40.75977,-73.97073,Entire rental unit,Entire home/apt,5,1.0,4.0,$295.00,3,5,101,4.86,10152
42624244,19303369,243.0,Bedford-Stuyvesant,40.68637,-73.95040999999998,Private room in townhouse,Private room,2,1.0,1.0,$55.00,30,0,4,3.25,11216
42389679,285523117,5.0,Williamsburg,40.71075,-73.96164,Entire rental unit,Entire home/apt,3,1.0,2.0,$110.00,30,0,48,4.58,11249
42515226,12300501,1.0,Hell's Kitchen,40.76134,-73.99093,Entire rental unit,Entire home/apt,5,3.0,4.0,$299.00,1,2,62,4.39,10036
42389957,269609725,1.0,Lower East Side,40.71232,-73.99148000000002,Entire rental unit,Entire home/apt,2,1.0,1.0,$95.00,30,0,27,4.7,10002
42624276,339556605,4.0,Upper West Side,40.77999000000001,-73.97958,Entire rental unit,Entire home/apt,6,3.0,3.0,$938.00,3,7,37,4.78,10023
